id,sentiment
"1891_4",0.196548792633
"12173_9",0.519907694704
"7887_7",0.511355982165
"3256_10",0.756847006245
"5419_1",0.0
"7635_1",0.0311262128356
"8297_2",0.329399140174
"7137_8",0.684683467754
"7562_3",0.243377587727
"9944_1",0.0
"4288_1",0.0
"8087_1",0.429031376083
"4771_10",0.811076977138
"10482_10",0.654324712466
"5324_10",1.0
"3080_1",0.0704208981985
"10923_7",0.780062948562
"1753_7",1.0
"317_10",1.0
"12474_8",0.62446123224
"773_8",1.0
"388_1",0.264745999757
"12141_2",0.498214096576
"5667_1",0.464670586544
"1071_9",0.875513382055
"2897_10",0.900974960283
"9481_4",0.390158119005
"12025_1",0.0
"8879_7",0.500853269059
"5683_1",0.0303536516193
"7026_1",0.0
"2439_1",0.282942449844
"3631_7",0.641880412755
"1650_9",0.491720104648
"5378_7",1.0
"9745_1",0.0
"11563_8",0.568398949421
"299_8",1.0
"9471_2",0.483790976603
"1866_1",0.233355693338
"2639_4",0.235527587389
"5122_1",0.0
"12341_7",0.385425611167
"2936_8",0.971812647835
"8647_10",0.61562056016
"4255_9",0.670540551373
"7262_8",0.37808285082
"8413_10",0.649338355519
"10080_1",0.107565227959
"3973_1",0.506625574055
"8752_9",1.0
"4018_2",0.329978068082
"7669_1",0.124295272106
"10421_4",0.352647916394
"7854_8",1.0
"162_8",0.20108992544
"11614_9",0.970330029924
"11343_8",1.0
"1708_7",0.109030928825
"7115_4",0.624757946719
"10498_10",0.24288619746
"2944_8",0.844667014635
"10474_3",0.30989383828
"1263_1",0.0
"1693_4",0.549013347863
"9600_9",0.525237224694
"11173_2",0.339225663252
"3961_2",0.234751492202
"8011_1",0.680412850189
"7386_8",0.594908264107
"8787_8",0.645420222477
"12349_9",0.837876885119
"1776_4",0.0402021686925
"5885_4",0.976027058045
"220_4",0.149821746143
"5547_8",1.0
"2853_1",0.174977217899
"2157_2",0.249238369758
"11667_2",0.412048891767
"194_7",0.881972704845
"1633_1",0.0
"6897_2",0.0263028529433
"11568_2",0.078643994259
"9219_1",0.137536290101
"477_8",0.8346377771
"8980_3",0.590196527405
"4612_10",0.48103897767
"8030_10",1.0
"1846_8",1.0
"2786_8",0.769023381602
"2634_1",0.0
"3110_8",0.844859387403
"11587_8",0.723077106148
"11262_8",0.805324935521
"5680_7",0.137164570437
"4583_4",0.174884741814
"1451_1",0.0
"4244_4",0.0
"6176_4",0.0
"8851_10",1.0
"908_9",1.0
"7494_9",0.491487597869
"8061_3",0.0869974296288
"789_1",0.250608734471
"2374_7",0.70164992591
"11225_3",0.0
"4467_4",0.0
"8516_10",0.303099244617
"4121_10",0.940405592645
"10267_7",0.35227826197
"6040_8",0.494618820411
"8338_7",0.660670001094
"2903_7",1.0
"6662_9",0.813712367193
"5333_10",0.786687258913
"7470_4",0.209181408853
"8813_1",0.0255150911037
"4514_3",0.55553646876
"9584_7",0.123834440746
"11706_8",1.0
"11538_8",0.75805119799
"4210_1",0.0
"8984_1",0.0
"3431_4",0.0168029993016
"4973_10",0.830276956383
"12260_1",0.0
"4267_10",1.0
"9906_9",1.0
"670_7",1.0
"6270_3",0.0
"5164_4",0.0348167450787
"9741_2",0.0969869183659
"3761_8",0.74146686905
"2651_2",0.30148279618
"7448_10",0.930721825148
"7184_9",1.0
"1313_9",0.825217503704
"10654_8",1.0
"7151_1",0.0
"2320_10",0.692354987964
"12033_7",0.573792697173
"6429_1",0.0
"1420_4",0.533421767995
"3002_7",0.376904547977
"1299_1",0.0747220371138
"7897_9",0.883615499007
"1529_4",0.132666557499
"9760_2",0.242807174932
"11318_1",0.0
"2217_3",0.0769215694997
"11641_2",0.182020252019
"7238_10",1.0
"7710_8",0.707996609358
"12011_8",0.792031085324
"4495_7",1.0
"11144_4",0.490239755557
"5625_2",0.0184313495458
"2926_7",0.409896571434
"8538_8",0.891212852265
"8875_10",0.561732075857
"10881_10",1.0
"1662_7",0.704141552707
"4560_9",0.472464291161
"6714_4",0.0
"9059_10",0.986684381219
"6631_10",0.779856097794
"8520_1",0.0
"918_4",0.459522093618
"3102_10",1.0
"3611_2",0.0
"8434_10",0.996074862582
"681_7",1.0
"7386_4",0.00710549730777
"7566_9",0.39788170596
"10110_10",0.919211733081
"10486_10",1.0
"1492_3",0.514396985165
"11823_1",0.0
"2331_9",0.917196356049
"2200_2",0.0509643775904
"9547_1",0.0756502792062
"785_2",0.0
"5101_4",0.564489275319
"5657_10",0.701575917598
"6902_7",0.699648095273
"1490_9",0.606275848208
"7148_9",0.877136075304
"7387_8",0.670882890474
"8277_9",0.896191980749
"6912_7",0.850881114197
"170_2",0.731290374863
"7702_10",1.0
"4393_3",0.0
"2608_3",0.641160836733
"4931_8",0.989176086854
"10589_10",0.901249236521
"8623_4",0.0
"6057_2",0.0
"2704_9",1.0
"1790_2",0.303775567972
"12370_1",0.0
"159_1",0.0
"343_9",1.0
"2128_9",1.0
"11181_8",0.876853153588
"11775_10",0.997486864603
"3514_10",0.807786689259
"6993_2",0.0
"2866_9",0.454020329175
"1000_9",1.0
"11772_7",0.607652138871
"3355_9",0.0676336274836
"8519_8",0.668244258794
"7879_3",0.268076711327
"4332_10",0.954215834361
"5403_1",0.0
"1514_7",0.158464764476
"7904_1",0.0
"10550_2",0.357775670531
"11442_10",1.0
"2821_3",0.258514668019
"5766_1",0.0
"8061_9",1.0
"2166_1",0.0
"6206_1",0.0
"11124_2",0.0
"7625_10",0.757616892883
"90_9",0.635043551163
"7959_10",0.914099599892
"7029_10",0.988782374768
"779_8",1.0
"1101_4",0.0802231951608
"11189_4",0.0
"9790_4",0.0
"10861_1",0.103899726549
"5902_2",0.315424497164
"9545_10",0.696205564124
"3730_1",0.0
"4951_9",0.474000748061
"3295_1",0.0
"9495_2",0.659686321791
"2876_1",0.588626594188
"2796_1",0.0
"10338_3",0.462549765996
"10913_7",0.382180762613
"4685_2",0.0
"11586_1",0.294934261484
"4904_7",0.634012300307
"7110_7",0.429118373885
"2086_4",0.438267606391
"7372_7",0.875710488272
"135_9",0.887819382562
"7038_3",0.505317115875
"1119_2",0.0410720026144
"5057_8",0.723438481338
"3479_10",1.0
"6489_8",1.0
"4910_8",0.759300564663
"5979_10",0.572976093162
"11304_1",0.0
"2102_9",1.0
"8048_1",0.0
"12153_7",0.589314825804
"4832_8",0.876647074105
"3079_9",1.0
"8254_2",0.0
"7981_7",0.904268674811
"611_1",0.472027538699
"307_10",0.722370654238
"8861_3",0.0
"4635_4",0.609416790071
"6197_7",0.958235203211
"6739_3",0.0
"8588_9",0.8011729921
"8461_7",0.522639469258
"10089_1",0.10207489795
"2609_7",0.792716304619
"1418_3",0.430775571685
"2661_10",0.765010248152
"1253_9",0.809690018362
"8815_9",0.625326980687
"9867_8",1.0
"2155_1",0.104599567757
"12259_4",0.316997143105
"11224_3",0.631547127296
"4781_1",0.0
"4354_9",1.0
"9629_9",0.611419422735
"3629_9",1.0
"6445_10",1.0
"9526_10",1.0
"5138_2",0.0
"349_10",0.797645059358
"2099_7",0.614462408527
"4411_1",0.524896804846
"8127_3",0.14685654646
"5225_8",0.704367467398
"7970_3",0.0
"5688_7",0.455164527592
"12099_3",0.567514484684
"6020_4",0.311621209845
"3892_8",0.812378492112
"2098_8",0.742231964034
"4851_7",1.0
"10967_10",0.563161233852
"6230_4",0.2992241847
"2211_2",0.061867801735
"11978_10",0.928223811668
"8802_1",0.0
"11010_3",0.0
"10083_2",0.28011018068
"5588_10",0.232143988335
"958_10",0.566522930629
"6771_4",0.399547899447
"6767_9",0.862351797215
"7302_10",0.897861330705
"5324_3",0.0
"7737_10",1.0
"8603_10",0.682956828549
"3029_7",1.0
"8640_2",0.0455991599312
"2139_1",0.0
"6305_10",1.0
"6884_7",0.990942392626
"5534_8",0.642377733704
"7619_8",1.0
"10057_8",0.671809704316
"972_7",1.0
"6245_8",0.741926310859
"6627_7",1.0
"3621_10",0.559715663869
"2290_4",0.692799974486
"24_4",0.372645284452
"5689_1",0.0
"6497_4",0.219345708448
"12405_4",0.662980384826
"11720_7",1.0
"10088_1",0.0
"9258_9",1.0
"354_4",0.675087354404
"4770_10",0.757616442156
"1035_3",0.405868696005
"739_1",0.0
"6267_7",0.984955981102
"1562_8",1.0
"1438_1",0.0
"281_8",1.0
"1818_1",0.5306153101
"3943_3",0.193866690935
"8116_4",0.389127495004
"6984_1",0.0
"5330_4",0.0
"8821_8",1.0
"10484_10",1.0
"1886_4",0.0
"7943_2",0.374895748041
"6438_7",0.981205881873
"8931_10",0.565603002142
"10538_10",0.728456520399
"534_10",1.0
"7329_2",0.0
"6614_2",0.707565977089
"710_10",0.78018396919
"3120_4",0.349589810246
"9046_1",0.0
"5638_2",0.452582675259
"2455_4",0.383846324681
"2652_3",0.449691280496
"11006_4",0.417752094296
"5065_3",0.0
"9805_10",0.902613093285
"7092_8",1.0
"1735_10",0.554878175292
"3609_1",0.0
"1201_10",1.0
"11024_9",0.821771338813
"3807_10",1.0
"4483_10",0.567453683578
"4510_7",0.614577500119
"8037_1",0.212951504725
"1760_1",0.0
"133_8",1.0
"9039_8",0.737641834542
"8462_4",0.688071644627
"2468_10",1.0
"7684_3",0.0
"10350_9",1.0
"1199_10",1.0
"8560_1",0.0
"6405_3",0.0
"1295_1",0.0
"6420_1",0.0
"12183_9",0.929695665506
"11619_1",0.0
"1415_9",0.711353212427
"9414_1",0.0
"7640_4",0.282710365917
"9211_9",0.781678063116
"557_9",0.666227159578
"4501_9",0.727912083245
"8711_10",0.394105749809
"2402_1",0.625132433677
"4586_10",0.737115173988
"176_3",0.287564134545
"3545_1",0.0
"8932_1",0.0
"5829_10",0.9191678646
"3409_10",1.0
"3636_3",0.545617464761
"12048_7",0.769179008215
"10468_10",0.936687368372
"11546_10",0.733662431315
"9444_10",1.0
"6275_1",0.0966061035497
"152_4",0.586653109112
"4767_9",0.719691438652
"6751_1",0.0
"10245_4",0.361014851786
"5407_8",0.797296081841
"1923_1",0.261712329074
"515_9",0.351837205917
"9988_1",0.262455575939
"5928_8",1.0
"10163_4",0.583443176032
"7969_10",0.776683699983
"1494_4",0.208929391465
"11211_10",1.0
"1957_1",0.0
"8484_7",0.273253340987
"848_2",0.0
"5177_1",0.267710981722
"10667_10",0.862454419576
"3075_1",0.00688559282464
"9443_10",0.550302972378
"1572_8",0.472249655276
"11285_8",0.292109222499
"3125_1",0.455907375025
"9265_9",0.870310881043
"4072_1",0.189157657319
"6390_2",0.102859813131
"6496_4",0.608804241235
"8766_2",0.0
"7787_10",0.582920812165
"5897_10",1.0
"9027_1",0.359385238552
"1538_2",0.0
"1220_3",0.0
"8600_3",0.1469024469
"11432_2",0.113145563348
"1424_4",0.44812773095
"7344_10",0.970354426055
"10842_1",0.418809652925
"10332_10",0.871102457709
"4340_4",0.33305539376
"4868_4",0.220446367845
"11216_9",0.68919621483
"12027_10",0.60448561411
"6785_7",0.843977109348
"8773_8",0.980477010306
"8119_4",0.503814864909
"10138_10",0.811074010374
"7197_2",0.0
"1536_3",0.0356582365284
"9981_7",0.540219120043
"4753_1",0.214646090579
"2795_7",0.0
"6672_4",0.0
"10805_7",0.647780054023
"5866_1",0.0
"570_1",0.0
"11965_8",0.680710737379
"3288_1",0.159926515211
"8135_1",0.319762271346
"10094_9",0.955370490742
"5845_10",1.0
"3570_8",0.304868589657
"1240_1",0.0425916619584
"231_1",0.0
"10628_9",0.587306351956
"3536_1",0.0
"1852_10",1.0
"8202_7",0.848105674933
"5907_7",0.795224109658
"1759_10",0.831459193662
"4492_10",0.72858090673
"4844_7",0.308230393457
"3189_10",0.898107732587
"3403_10",0.923797032643
"5874_2",0.0
"7809_10",1.0
"3632_9",1.0
"11767_2",1.0
"9925_3",0.656115947903
"4218_1",0.615230393431
"12036_7",0.485684195636
"8973_2",0.10086681521
"2464_10",1.0
"4094_1",0.0
"10592_1",0.0
"10648_9",0.6775016723
"3887_10",0.862549319682
"9092_8",1.0
"10666_10",1.0
"8389_10",0.398321970305
"5281_10",1.0
"6946_1",0.19665735124
"1132_1",0.100119584149
"10052_4",0.0
"768_10",1.0
"5432_3",0.0
"7424_3",0.0
"2366_2",0.647291201923
"2865_3",0.263071364638
"7806_2",0.294140166089
"8878_3",0.313382201434
"6298_7",1.0
"4517_4",0.237871867199
"12018_10",1.0
"3662_1",0.0
"11393_10",0.930315015801
"2071_10",0.870093851941
"8217_8",0.811823976778
"6568_2",0.119575265772
"3840_10",1.0
"1666_3",0.430746436926
"2360_7",0.810535350481
"5778_4",0.480829743885
"5341_4",0.250490278659
"4044_2",0.0
"2503_3",0.29427667289
"4095_10",0.756894139946
"2092_2",0.0
"2707_3",0.0
"573_10",0.733335777362
"6441_7",0.895880811437
"7565_3",0.0723984599856
"9499_7",0.483054409313
"657_10",1.0
"8840_10",1.0
"1407_4",0.40644522618
"12453_2",0.279297890258
"8273_9",0.581163458956
"8366_7",0.715064230473
"10643_9",0.469969158279
"9998_1",0.0294609443738
"1385_1",0.0
"1354_4",0.163869639333
"4674_7",0.327310110931
"3515_4",0.398359673662
"10426_8",0.685739989281
"10226_3",0.568421598488
"10391_4",0.0690093248204
"9968_1",0.0
"2893_3",0.0
"2546_9",0.303081152259
"37_1",0.0
"1757_10",0.835472304025
"1569_8",0.707721166586
"1466_3",0.425931177539
"7783_1",0.0
"9506_10",0.555166660092
"10835_3",0.0
"2917_9",0.788110931131
"2495_7",0.970198777195
"1686_10",0.984300629209
"2414_7",0.522984565772
"5318_8",1.0
"8858_8",1.0
"8112_1",0.0
"6532_2",0.0
"2526_10",0.769018131502
"11089_7",0.739439173563
"4297_8",0.805514262665
"3179_9",0.964889926374
"5832_10",1.0
"10539_8",0.664713686002
"9226_10",0.43649623512
"9878_1",0.472239820459
"7940_10",1.0
"7195_10",0.849387855585
"2979_1",0.215830295381
"3597_10",1.0
"2931_8",0.817064917901
"8571_10",0.474469706434
"12148_1",0.0
"4047_2",0.0
"6164_10",1.0
"2214_8",0.693606479649
"5903_1",0.0957022834116
"7931_9",0.505454780727
"1205_3",0.359216023398
"5983_10",1.0
"10424_7",0.557020447122
"11032_7",0.767005632189
"1303_10",1.0
"10390_1",0.0
"8349_2",0.273276230807
"3605_8",0.61181077799
